gender;income_type;education;age_group;dob_years;family_status;children;education_id;family_status_id;debt;total_income;years_employed;purpose;total_income_group
F;retiree;secondary education;older adult;60;unmarried;0;1;4;0;16043,507;8,848356224;purchase of a car;income less than 20000
M;employee;secondary education;adult;33;married;1;1;0;0;31327,922;11,83407014;purchase of a car;income between 20k to 39k
F;civil servant;bachelor's degree;adult;32;unmarried;0;0;4;0;33359,456;8,566380431;purchase of a car;income between 20k to 39k
F;employee;secondary education;older adult;64;married;0;1;0;0;44930,394;11,76760598;housing transactions;income between 40k to 79k
F;employee;secondary education;older adult;58;married;2;1;0;0;21194,888;22,35801023;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;45;married;0;1;0;0;11908,588;12,15772813;housing transactions;income less than 20000
F;employee;bachelor's degree;adult;43;married;0;0;0;0;93511,113;12,74364013;housing transactions;income between 80k to 120k
F;employee;secondary education;older adult;55;married;0;1;0;0;25379,837;3,278315495;getting an education;income between 20k to 39k
M;employee;secondary education;young adult;28;married;0;1;0;0;25675,315;4,394363159;purchase of a car;income between 20k to 39k
F;retiree;secondary education;older adult;56;widow / widower;0;1;2;0;36426,925;5,412764368;housing transactions;income between 20k to 39k
F;employee;secondary education;elder;67;civil partnership;0;1;1;0;22096,04991;10,4628988;wedding ceremony;income between 20k to 39k
F;business;secondary education;elder;65;married;0;1;0;0;11975,968;20,85309509;real estate transactions;income less than 20000
M;business;secondary education;adult;38;married;3;1;0;1;60287,771;2,635932146;real estate transactions;income between 40k to 79k
F;civil servant;secondary education;older adult;59;married;0;1;0;0;17232,37;39,58263309;real estate transactions;income less than 20000
F;civil servant;secondary education;adult;40;married;0;1;0;0;23053,21213;9,495894335;real estate transactions;income between 20k to 39k
F;employee;secondary education;young adult;21;civil partnership;0;1;1;0;19676,94839;3,47748038;housing transactions;income less than 20000
M;employee;bachelor's degree;young adult;27;married;1;0;0;0;17405,737;2,407807531;purchase of a car;income less than 20000
F;retiree;secondary education;older adult;61;married;0;1;0;0;16701,097;9,650225528;purchase of a car;income less than 20000
F;business;secondary education;adult;46;civil partnership;0;1;1;0;41909,985;6,931793204;purchase of a car;income between 40k to 79k
F;retiree;secondary education;adult;45;married;0;1;0;0;44750,896;7,849759337;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;45;divorced;0;1;3;0;32992,619;19,00665968;housing transactions;income between 20k to 39k
F;employee;secondary education;young adult;23;married;1;1;0;0;15914,926;3,603698787;housing transactions;income less than 20000
M;retiree;secondary education;older adult;53;civil partnership;0;1;1;0;18105,64;8,438326033;real estate transactions;income less than 20000
F;employee;secondary education;older adult;63;married;0;1;0;0;20438,868;11,14512715;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;37;civil partnership;0;1;1;0;16546,935;8,216983226;getting an education;income less than 20000
F;business;secondary education;adult;49;unmarried;0;1;4;0;24335,353;6,592826718;housing transactions;income between 20k to 39k
F;employee;primary education;older adult;59;married;0;3;0;0;8632,582;3,532673289;purchase of a car;income less than 20000
M;employee;secondary education;young adult;28;unmarried;0;1;4;0;39059,73;11,43112815;getting an education;income between 20k to 39k
F;employee;bachelor's degree;adult;43;married;0;0;0;0;14328,79;1,743894496;real estate transactions;income less than 20000
M;employee;secondary education;older adult;52;civil partnership;1;1;1;0;31940,99;4,428710692;wedding ceremony;income between 20k to 39k
M;business;bachelor's degree;older adult;50;married;0;0;0;0;82570,062;3,197661475;housing transactions;income between 80k to 120k
M;business;bachelor's degree;older adult;55;married;0;0;0;0;45834,32438;7,094264876;real estate transactions;income between 40k to 79k
F;business;secondary education;adult;45;married;1;1;0;0;16913,16;4,781403005;housing transactions;income less than 20000
F;business;secondary education;adult;38;married;1;1;0;0;21886,846;9,002150589;getting an education;income between 20k to 39k
F;business;bachelor's degree;adult;46;unmarried;0;0;4;0;63910,544;1,537846988;real estate transactions;income between 40k to 79k
F;business;bachelor's degree;adult;33;married;0;0;0;0;15128,821;11,53481174;housing transactions;income less than 20000
M;employee;bachelor's degree;adult;40;divorced;0;0;3;0;25236,673;0,539734929;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;30;civil partnership;0;1;1;1;15846,545;7,852387202;getting an education;income less than 20000
M;employee;bachelor's degree;adult;32;married;0;0;0;0;45248,595;8,753331685;getting an education;income between 40k to 79k
F;retiree;secondary education;older adult;59;unmarried;0;1;4;0;22849,711;4,455364499;getting an education;income between 20k to 39k
F;retiree;secondary education;older adult;64;divorced;1;1;3;0;15975,087;11,30157026;getting an education;income less than 20000
F;employee;secondary education;adult;46;civil partnership;1;1;1;0;13635,467;2,789434349;wedding ceremony;income less than 20000
F;retiree;secondary education;elder;68;married;0;1;0;0;11534,96;5,770278123;real estate transactions;income less than 20000
F;business;bachelor's degree;adult;31;unmarried;0;0;4;0;45278,122;1,209853414;getting an education;income between 40k to 79k
F;retiree;secondary education;elder;68;divorced;0;1;3;0;13809,4;8,624553578;getting an education;income less than 20000
M;civil servant;secondary education;adult;32;married;1;1;0;0;50952,459;11,22959283;purchase of a car;income between 40k to 79k
M;employee;bachelor's degree;adult;44;divorced;0;0;3;0;59740,794;9,709184853;real estate transactions;income between 40k to 79k
F;employee;secondary education;adult;35;divorced;0;1;3;0;39553,356;0,644050494;purchase of a car;income between 20k to 39k
F;retiree;secondary education;older adult;57;widow / widower;0;1;2;1;24944,394;5,034034201;getting an education;income between 20k to 39k
F;employee;secondary education;adult;46;married;0;1;0;0;11362,784;19,91486499;housing transactions;income less than 20000
F;business;secondary education;adult;45;married;0;1;0;0;25889,137;8,75068456;getting an education;income between 20k to 39k
F;business;secondary education;elder;70;civil partnership;0;1;1;0;18991,906;7,120496243;getting an education;income less than 20000
M;business;secondary education;older adult;56;married;0;1;0;0;17321,732;7,147099907;housing transactions;income less than 20000
F;retiree;secondary education;older adult;60;divorced;0;1;3;0;31620,525;7,584305115;housing transactions;income between 20k to 39k
M;employee;some college;young adult;24;unmarried;1;2;4;0;18320,016;1,985678758;purchase of a car;income less than 20000
F;employee;bachelor's degree;young adult;29;unmarried;0;0;4;0;26351,15;1,988924762;housing transactions;income between 20k to 39k
M;employee;secondary education;young adult;23;married;1;1;0;0;25609,72542;3,159699816;real estate transactions;income between 20k to 39k
F;employee;secondary education;older adult;59;married;0;1;0;0;34731,545;24,82201508;real estate transactions;income between 20k to 39k
F;business;some college;adult;32;married;1;2;0;0;61021,439;1,617952994;purchase of a car;income between 40k to 79k
F;business;bachelor's degree;adult;34;married;0;0;0;0;35474,59921;5,862673568;getting an education;income between 20k to 39k
M;employee;secondary education;adult;33;married;0;1;0;0;52782,779;1,916999789;housing transactions;income between 40k to 79k
M;business;secondary education;older adult;50;married;0;1;0;0;66718,626;13,60296474;housing transactions;income between 40k to 79k
M;employee;secondary education;adult;33;married;0;1;0;0;59881,285;0,797770521;real estate transactions;income between 40k to 79k
F;business;bachelor's degree;adult;42;civil partnership;0;0;1;0;34165,958;15,159773;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;34;married;1;1;0;0;34248,949;9,375438814;housing transactions;income between 20k to 39k
M;retiree;secondary education;older adult;57;married;0;1;0;0;11071,407;10,60012866;purchase of a car;income less than 20000
F;business;secondary education;older adult;54;married;0;1;0;0;18661,013;13,37413916;housing transactions;income less than 20000
F;retiree;primary education;older adult;56;married;0;3;0;0;18295,729;6,207629843;purchase of a car;income less than 20000
F;business;secondary education;adult;38;married;1;1;0;0;19025,326;12,29699375;housing transactions;income less than 20000
F;employee;secondary education;adult;34;civil partnership;3;1;1;0;39210,65;0,265947169;housing transactions;income between 20k to 39k
F;business;bachelor's degree;adult;35;unmarried;0;0;4;0;21298,997;9,414560301;purchase of a car;income between 20k to 39k
F;business;bachelor's degree;adult;47;married;2;0;0;0;31575,91;4,888717071;housing transactions;income between 20k to 39k
F;business;secondary education;adult;35;unmarried;1;1;4;0;23697,507;10,31442042;housing transactions;income between 20k to 39k
M;business;some college;adult;46;unmarried;0;2;4;0;17683,486;6,610225202;housing transactions;income less than 20000
F;civil servant;secondary education;adult;45;civil partnership;0;1;1;0;14600,561;2,274877233;purchase of a car;income less than 20000
M;employee;secondary education;adult;48;married;1;1;0;0;52902,186;11,04767484;getting an education;income between 40k to 79k
F;civil servant;secondary education;young adult;27;unmarried;0;1;4;0;16047,295;8,955964934;real estate transactions;income less than 20000
F;employee;bachelor's degree;young adult;29;married;0;0;0;0;33727,752;0,638303982;real estate transactions;income between 20k to 39k
F;business;bachelor's degree;adult;47;unmarried;0;0;4;1;26100,261;8,991414995;purchase of a car;income between 20k to 39k
M;business;bachelor's degree;adult;40;civil partnership;0;0;1;0;88228,978;6,91505649;getting an education;income between 80k to 120k
M;employee;secondary education;adult;45;married;2;1;0;0;14097,937;9,714946487;purchase of a car;income less than 20000
M;employee;bachelor's degree;older adult;50;married;0;0;0;0;27847,316;3,841833135;getting an education;income between 20k to 39k
F;retiree;bachelor's degree;older adult;61;married;0;0;0;0;25845,28121;10,49165661;purchase of a car;income between 20k to 39k
M;employee;secondary education;older adult;57;married;0;1;0;0;18742,137;0,804360655;getting an education;income less than 20000
F;employee;secondary education;adult;41;widow / widower;0;1;2;0;21994,936;1,266563538;housing transactions;income between 20k to 39k
M;business;secondary education;adult;30;divorced;1;1;3;0;16311,301;8,809403778;getting an education;income less than 20000
F;civil servant;secondary education;adult;38;married;0;1;0;0;17095,736;7,094014203;getting an education;income less than 20000
F;employee;bachelor's degree;adult;48;civil partnership;0;0;1;0;24714,358;14,96597864;wedding ceremony;income between 20k to 39k
M;business;bachelor's degree;older adult;58;married;0;0;0;0;62589,906;6,497774832;housing transactions;income between 40k to 79k
F;business;secondary education;adult;44;married;0;1;0;0;15737,63;6,846757869;real estate transactions;income less than 20000
F;civil servant;some college;adult;48;married;0;2;0;0;58536,149;1,414355848;getting an education;income between 40k to 79k
